#FILE:VA_130319_Cu_02_Ar.ngb-ss1
#FORMAT:NETZSCH5
#IDENTITY:VA_130319_Cu_02_Ar
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F1
#PROJECT:oxide hydroxide
#DATE/TIME:19.03.2013 11:34:23
#CORR. FILE:
#LABORATORY:Нанотех
#OPERATOR:Compositers
#REMARK:
#SAMPLE:VA_130319_Cu_02_Ar
#SAMPLE MASS /mg:7.81
#MATERIAL:MxOy.kH2O
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Pt-Rh
#SAMPLE CRUCIBLE MASS /mg:183.71
#REFERENCE CRUCIBLE MASS /mg:185
#CORR. CODE:000
#EXO:+1
#RANGE:20/2.0(K/min)/350
#SEGMENT:S1/1

##Temp./°C;Time/min;DSC/(uV/mg);Mass/%;Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
45.1298	    15.18000      0.12494   99.33513   20.00000 1.03848
45.4313	    15.34500  8.1871e-002   99.27414   20.00000 1.03831
45.7335	    15.51000  4.9625e-002   99.20655   20.00000 1.03814
46.0359	    15.67500  1.3226e-002   99.14336   20.00000 1.03797
46.3389	    15.84000 -1.9342e-002   99.06446   20.00000 1.03780
46.6418	    16.00500 -4.7026e-002   98.99108   20.00000 1.03764
46.9448	    16.17000 -6.7502e-002   98.91782   20.00000 1.03747
47.2473	    16.33500 -8.5411e-002   98.83506   20.00000 1.03730
47.5482	    16.50000     -0.10247   98.7378   20.00000 1.03713
47.8495	    16.66500     -0.11790   98.63067   20.00000 1.03697
48.152	    16.83000     -0.13217   98.51451   20.00000 1.03680
48.4546	    16.99500     -0.14619   98.40691   20.00000 1.03663
48.7576	    17.16000     -0.16060   98.27837   20.00000 1.03646
49.0605	    17.32500     -0.17528   98.15397   20.00000 1.03629
49.3651	    17.49000     -0.18961   98.0248   20.00000 1.03612
49.6701	    17.65500     -0.20296   97.89269   20.00000 1.03596
49.9737	    17.82000     -0.21735   97.75931   20.00000 1.03579
50.2769	    17.98500     -0.23178   97.60809   20.00000 1.03562
50.5802	    18.15000     -0.24510   97.44481   20.00000 1.03545
50.8816	    18.31500     -0.25959   97.29267   20.00000 1.03528
51.1834	    18.48000     -0.27392   97.13817   20.00000 1.03511
51.4851	    18.64500     -0.28897   96.97002   20.00000 1.03495
51.7871	    18.81000     -0.30312   96.79866   20.00000 1.03478
52.09	    18.97500     -0.31698   96.6293   20.00000 1.03461
52.3928	    19.14000     -0.32960   96.45281   20.00000 1.03444
52.6971	    19.30500     -0.34478   96.26865   20.00000 1.03427
53.0022	    19.47000     -0.35754   96.0849   20.00000 1.03410
53.3077	    19.63500     -0.37233   95.89873   20.00000 1.03393
53.613	    19.80000     -0.38528   95.70008   20.00000 1.03376
53.9171	    19.96500     -0.40023   95.49499   20.00000 1.03359
54.2213	    20.13000     -0.41390   95.29186   20.00000 1.03343
